,timestamp,price,quantity,type,exchange
7806,1554086609,5680.0,1.0,asks,gemini
7307,1554086609,3812.21,0.01954285,bids,gemini
7807,1554086609,5690.0,0.03,asks,gemini
7308,1554086609,3812.0,0.01111784,bids,gemini
7808,1554086609,5699.97,0.1,asks,gemini
7309,1554086609,3811.6,0.01296781,bids,gemini
7809,1554086609,5700.0,0.63075439,asks,gemini
7310,1554086609,3811.55,0.00638965,bids,gemini
7810,1554086609,5714.22,0.10136875,asks,gemini
7311,1554086609,3811.48,0.34684053,bids,gemini
7811,1554086609,5720.0,0.01923076,asks,gemini
7312,1554086609,3811.44,0.0065592,bids,gemini
7812,1554086609,5723.2,0.026853,asks,gemini
7313,1554086609,3811.39,1.44121987,bids,gemini
7813,1554086609,5735.39,0.025014,asks,gemini
7314,1554086609,3811.06,0.31,bids,gemini
7814,1554086609,5748.0,0.45627319,asks,gemini
7315,1554086609,3811.0,0.85122015,bids,gemini
7815,1554086609,5749.0,0.035,asks,gemini
7316,1554086609,3810.31,0.001594,bids,gemini
7816,1554086609,5749.97,0.1,asks,gemini
7317,1554086609,3810.25,0.02937348,bids,gemini
7817,1554086609,5800.0,1.01,asks,gemini
7318,1554086609,3810.22,0.07149259,bids,gemini
7818,1554086609,5814.12,1.0,asks,gemini
7319,1554086609,3810.19,0.13138954,bids,gemini
7819,1554086609,5827.19,0.21,asks,gemini
7320,1554086609,3810.0,1.32013122,bids,gemini
7820,1554086609,5830.98,0.17398973,asks,gemini
7321,1554086609,3808.76,0.00474753,bids,gemini
7821,1554086609,5840.0,0.1,asks,gemini
7322,1554086609,3808.48,1.21186872,bids,gemini
7822,1554086609,5845.33,0.01796305,asks,gemini
7323,1554086609,3807.87,0.06490974,bids,gemini
7823,1554086609,5845.37,0.1936,asks,gemini
7324,1554086609,3807.84,0.52669969,bids,gemini
7824,1554086609,5899.97,0.1,asks,gemini
7325,1554086609,3807.77,0.0047312,bids,gemini
7825,1554086609,5900.0,0.3,asks,gemini
7326,1554086609,3807.46,0.00474934,bids,gemini
7826,1554086609,5900.99,0.4962387,asks,gemini
7327,1554086609,3807.22,0.78998963,bids,gemini
7827,1554086609,5940.0,0.01851851,asks,gemini
7328,1554086609,3807.13,0.17392999,bids,gemini
7828,1554086609,5949.4,0.1,asks,gemini
7329,1554086609,3807.1,0.15,bids,gemini
7829,1554086609,5950.0,0.14140148,asks,gemini
7330,1554086609,3806.81,0.11157191,bids,gemini
7830,1554086609,5984.81,1.0,asks,gemini
7331,1554086609,3806.2,0.36178835,bids,gemini
7831,1554086609,5995.0,0.003,asks,gemini
7332,1554086609,3806.0,0.17027256,bids,gemini
7832,1554086609,5999.0,0.035,asks,gemini
7333,1554086609,3805.8,0.00394153,bids,gemini
7833,1554086609,5999.97,0.1,asks,gemini
7334,1554086609,3805.02,0.02809709,bids,gemini
7834,1554086609,5999.99,0.30090005,asks,gemini
7335,1554086609,3805.0,5.0,bids,gemini
7835,1554086609,6000.0,4.82785731,asks,gemini
7336,1554086609,3804.28,0.08198539,bids,gemini
7836,1554086609,6070.0,1.0,asks,gemini
7337,1554086609,3804.01,0.95819755,bids,gemini
7837,1554086609,6100.0,0.08,asks,gemini
7338,1554086609,3803.4,0.04873844,bids,gemini
7838,1554086609,6111.0,1.0,asks,gemini
7339,1554086609,3803.17,0.03906274,bids,gemini
7839,1554086609,6160.0,0.01785714,asks,gemini
7340,1554086609,3803.0,2.0,bids,gemini
7840,1554086609,6163.41,7.0,asks,gemini
7341,1554086609,3802.4,0.01955135,bids,gemini
7841,1554086609,6197.87,0.07704292,asks,gemini
7342,1554086609,3802.38,0.15104895,bids,gemini
7842,1554086609,6200.0,0.54652437,asks,gemini
7343,1554086609,3802.07,0.0072198,bids,gemini
7843,1554086609,6249.0,0.035,asks,gemini
7344,1554086609,3802.0,0.2604,bids,gemini
7844,1554086609,6300.0,3.065,asks,gemini
7345,1554086609,3801.85,0.01627601,bids,gemini
7845,1554086609,6305.0,0.25471827,asks,gemini
7346,1554086609,3801.3,0.05261357,bids,gemini
7846,1554086609,6350.0,0.20222438,asks,gemini
7347,1554086609,3801.0,0.77391211,bids,gemini
7847,1554086609,6380.0,0.01724137,asks,gemini
7348,1554086609,3800.47,0.06346813,bids,gemini
7848,1554086609,6383.99,0.08852864,asks,gemini
7349,1554086609,3800.23,0.22064208,bids,gemini
7849,1554086609,6400.0,1.18127691,asks,gemini
7350,1554086609,3800.13,0.1,bids,gemini
7850,1554086609,6430.0,0.0311042,asks,gemini
7351,1554086609,3800.1,7.894e-05,bids,gemini
7851,1554086609,6450.0,8.5,asks,gemini
7352,1554086609,3800.06,0.01792632,bids,gemini
7852,1554086609,6470.0,0.003,asks,gemini
7353,1554086609,3800.01,0.61264383,bids,gemini
7853,1554086609,6477.0,0.06,asks,gemini
7354,1554086609,3800.0,51.55417493,bids,gemini
7854,1554086609,6499.0,0.33043033,asks,gemini
7355,1554086609,3799.81,0.00969634,bids,gemini
7855,1554086609,6499.99,0.04078348,asks,gemini
7356,1554086609,3799.38,0.0146248,bids,gemini
7856,1554086609,6500.0,10.58360365,asks,gemini
7357,1554086609,3799.13,0.0327599,bids,gemini
7857,1554086609,6520.0,0.25,asks,gemini
7358,1554086609,3798.04,0.00805022,bids,gemini
7858,1554086609,6540.0,0.3058104,asks,gemini
7359,1554086609,3797.91,0.00971053,bids,gemini
7859,1554086609,6545.2,0.51550499,asks,gemini
7360,1554086609,3797.55,0.45187134,bids,gemini
7860,1554086609,6549.89,3.84739286,asks,gemini
7361,1554086609,3797.31,0.00311466,bids,gemini
7861,1554086609,6550.0,0.97437938,asks,gemini
7362,1554086609,3796.64,0.10680377,bids,gemini
7862,1554086609,6584.0,0.06,asks,gemini
7363,1554086609,3796.2,0.14653704,bids,gemini
7863,1554086609,6598.28,0.0020184,asks,gemini
7364,1554086609,3796.1,0.01299834,bids,gemini
7864,1554086609,6600.0,0.79274001,asks,gemini
7365,1554086609,3796.0,0.65,bids,gemini
7865,1554086609,6626.29,7.0,asks,gemini
7366,1554086609,3795.25,0.10425002,bids,gemini
7866,1554086609,6630.0,0.01099526,asks,gemini
7367,1554086609,3794.86,0.52697977,bids,gemini
7867,1554086609,6649.0,0.03185,asks,gemini
7368,1554086609,3794.59,0.02596127,bids,gemini
7868,1554086609,6654.0,0.0921,asks,gemini
7369,1554086609,3794.27,0.08161123,bids,gemini
7869,1554086609,6690.0,0.58,asks,gemini
7370,1554086609,3794.06,0.01712167,bids,gemini
7870,1554086609,6700.0,1.34614101,asks,gemini
7371,1554086609,3793.45,0.19320611,bids,gemini
7871,1554086609,6720.0,0.06,asks,gemini
7372,1554086609,3793.44,0.04248865,bids,gemini
7872,1554086609,6735.49,7.0,asks,gemini
7373,1554086609,3793.35,0.06011574,bids,gemini
7873,1554086609,6750.0,0.07522396,asks,gemini
7374,1554086609,3793.34,0.1113425,bids,gemini
7874,1554086609,6760.0,0.11536247,asks,gemini
7375,1554086609,3793.29,0.00805624,bids,gemini
7875,1554086609,6761.53,0.31279409,asks,gemini
7376,1554086609,3792.83,0.00391493,bids,gemini
7876,1554086609,6778.88,3.0,asks,gemini
7377,1554086609,3792.8,0.0063988,bids,gemini
7877,1554086609,6800.0,0.67078297,asks,gemini
7378,1554086609,3792.16,0.03582899,bids,gemini
7878,1554086609,6814.0,0.06,asks,gemini
7379,1554086609,3791.24,0.0161812,bids,gemini
7879,1554086609,6839.29,0.00752144,asks,gemini
7380,1554086609,3791.01,0.00659454,bids,gemini
7880,1554086609,6845.0,0.00146093,asks,gemini
7381,1554086609,3790.99,0.00308482,bids,gemini
7881,1554086609,6850.0,0.3,asks,gemini
7382,1554086609,3790.94,0.01945224,bids,gemini
7882,1554086609,6852.51,0.1,asks,gemini
7383,1554086609,3790.9,0.01619436,bids,gemini
7883,1554086609,6865.33,0.1,asks,gemini
7384,1554086609,3790.58,0.01298143,bids,gemini
7884,1554086609,6876.08,0.1,asks,gemini
7385,1554086609,3790.55,0.05264059,bids,gemini
7885,1554086609,6880.0,0.025,asks,gemini
7386,1554086609,3790.51,0.00965331,bids,gemini
7886,1554086609,6882.0,0.01603303,asks,gemini
7387,1554086609,3790.5,0.01298807,bids,gemini
7887,1554086609,6898.0,0.0318725,asks,gemini
7388,1554086609,3790.49,0.04941034,bids,gemini
7888,1554086609,6898.95,2.6,asks,gemini
7389,1554086609,3790.36,0.00621666,bids,gemini
7889,1554086609,6900.0,0.28539578,asks,gemini
7390,1554086609,3790.27,0.00639995,bids,gemini
7890,1554086609,6954.58,0.2,asks,gemini
7391,1554086609,3789.26,0.04576626,bids,gemini
7891,1554086609,6970.0,0.07173602,asks,gemini
7392,1554086609,3788.97,0.00131961,bids,gemini
7892,1554086609,6988.88,0.08803238,asks,gemini
7393,1554086609,3788.88,0.02639302,bids,gemini
7893,1554086609,6997.03,0.0028926,asks,gemini
7394,1554086609,3788.83,0.00309904,bids,gemini
7894,1554086609,6998.87,1.0,asks,gemini
7395,1554086609,3788.22,0.13198811,bids,gemini
7895,1554086609,6999.0,0.12292,asks,gemini
7396,1554086609,3788.13,0.04889834,bids,gemini
7896,1554086609,6999.96,0.00222,asks,gemini
7397,1554086609,3788.0,0.13068901,bids,gemini
7897,1554086609,7000.0,8.48098847,asks,gemini
7398,1554086609,3787.65,0.01276211,bids,gemini
7898,1554086609,7033.0,0.005,asks,gemini
7399,1554086609,3787.57,0.03589118,bids,gemini
7899,1554086609,7100.0,1.11927246,asks,gemini
7400,1554086609,3787.42,0.04854984,bids,gemini
7900,1554086609,7111.0,0.09,asks,gemini
7401,1554086609,3787.39,0.00391937,bids,gemini
7901,1554086609,7122.64,0.06,asks,gemini
7402,1554086609,3787.3,0.03290568,bids,gemini
7902,1554086609,7124.5,0.2,asks,gemini
7403,1554086609,3786.76,0.00227565,bids,gemini
7903,1554086609,7126.01,0.01911879,asks,gemini
7404,1554086609,3786.7,0.0227968,bids,gemini
7904,1554086609,7139.57,0.0919887,asks,gemini
7405,1554086609,3786.59,0.03585567,bids,gemini
7905,1554086609,7150.0,0.06993007,asks,gemini
7406,1554086609,3786.57,0.21630257,bids,gemini
7906,1554086609,7189.66,0.06954432,asks,gemini
7407,1554086609,3786.26,0.00310076,bids,gemini
7907,1554086609,7199.99,0.00891843,asks,gemini
7408,1554086609,3786.25,0.15687326,bids,gemini
7908,1554086609,7200.0,15.80494139,asks,gemini
7409,1554086609,3786.23,0.01298517,bids,gemini
7909,1554086609,7236.0,0.00138198,asks,gemini
7410,1554086609,3786.0,0.19149498,bids,gemini
7910,1554086609,7249.0,0.02733,asks,gemini
7411,1554086609,3785.91,0.03589768,bids,gemini
7911,1554086609,7250.0,1.1,asks,gemini
7412,1554086609,3785.8,0.02043291,bids,gemini
7912,1554086609,7255.0,0.11,asks,gemini
7413,1554086609,3785.63,0.05242937,bids,gemini
7913,1554086609,7280.0,0.01,asks,gemini
7414,1554086609,3785.59,0.03283099,bids,gemini
7914,1554086609,7290.0,0.2,asks,gemini
7415,1554086609,3785.52,0.00309735,bids,gemini
7915,1554086609,7300.0,1.15007933,asks,gemini
7416,1554086609,3785.35,0.01631857,bids,gemini
7916,1554086609,7350.0,0.1085,asks,gemini
7417,1554086609,3785.22,0.00310567,bids,gemini
7917,1554086609,7352.0,0.005,asks,gemini
7418,1554086609,3785.16,0.02615477,bids,gemini
7918,1554086609,7393.0,0.5,asks,gemini
7419,1554086609,3785.05,0.0327773,bids,gemini
7919,1554086609,7400.0,1.95867051,asks,gemini
7420,1554086609,3785.0,0.15852046,bids,gemini
7920,1554086609,7435.24,0.01814581,asks,gemini
7421,1554086609,3784.48,0.01051512,bids,gemini
7921,1554086609,7450.0,0.118,asks,gemini
7422,1554086609,3784.37,0.00965426,bids,gemini
7922,1554086609,7456.0,0.00247167,asks,gemini
7423,1554086609,3783.8,0.04919129,bids,gemini
7923,1554086609,7459.63,0.00078853,asks,gemini
7424,1554086609,3783.76,0.00639877,bids,gemini
7924,1554086609,7474.0,1.0,asks,gemini
7425,1554086609,3783.53,0.00724067,bids,gemini
7925,1554086609,7474.75,1.0,asks,gemini
7426,1554086609,3783.29,0.00638169,bids,gemini
7926,1554086609,7490.0,0.0082,asks,gemini
7427,1554086609,3783.18,0.03942521,bids,gemini
7927,1554086609,7490.03,0.3,asks,gemini
7428,1554086609,3783.17,0.03282748,bids,gemini
7928,1554086609,7499.0,0.025,asks,gemini
7429,1554086609,3783.1,0.006404,bids,gemini
7929,1554086609,7500.0,3.66171003,asks,gemini
7430,1554086609,3783.08,0.01635363,bids,gemini
7930,1554086609,7508.0,0.01,asks,gemini
7431,1554086609,3783.03,0.00968887,bids,gemini
7931,1554086609,7515.12,1.29021981,asks,gemini
7432,1554086609,3783.0,0.01521702,bids,gemini
7932,1554086609,7525.77,0.31680487,asks,gemini
7433,1554086609,3782.91,0.00145754,bids,gemini
7933,1554086609,7540.0,25.0,asks,gemini
7434,1554086609,3782.86,0.07448679,bids,gemini
7934,1554086609,7544.07,0.0151773,asks,gemini
7435,1554086609,3782.42,0.00642823,bids,gemini
7935,1554086609,7554.95,0.1,asks,gemini
7436,1554086609,3782.18,0.02297115,bids,gemini
7936,1554086609,7559.74,0.20338983,asks,gemini
7437,1554086609,3782.0,0.14383923,bids,gemini
7937,1554086609,7560.0,0.06,asks,gemini
7438,1554086609,3781.85,0.05575067,bids,gemini
7938,1554086609,7569.97,0.07296992,asks,gemini
7439,1554086609,3781.79,0.00145887,bids,gemini
7939,1554086609,7575.0,0.08,asks,gemini
7440,1554086609,3781.78,0.34611683,bids,gemini
7940,1554086609,7579.0,0.25340353,asks,gemini
7441,1554086609,3781.46,0.0162188,bids,gemini
7941,1554086609,7600.0,0.63664837,asks,gemini
7442,1554086609,3781.38,0.01687237,bids,gemini
7942,1554086609,7610.0,0.02367415,asks,gemini
7443,1554086609,3781.21,0.01632928,bids,gemini
7943,1554086609,7630.0,0.03,asks,gemini
7444,1554086609,3781.17,0.14424463,bids,gemini
7944,1554086609,7670.0,0.01706902,asks,gemini
7445,1554086609,3781.1,0.00640441,bids,gemini
7945,1554086609,7680.0,1.0,asks,gemini
7446,1554086609,3781.0,2.07365045,bids,gemini
7946,1554086609,7698.88,0.01313,asks,gemini
7447,1554086609,3780.95,0.42895295,bids,gemini
7947,1554086609,7700.0,0.06493507,asks,gemini
7448,1554086609,3780.91,0.01295373,bids,gemini
7948,1554086609,7729.0,0.01771051,asks,gemini
7449,1554086609,3780.88,0.00642742,bids,gemini
7949,1554086609,7750.0,0.066,asks,gemini
7450,1554086609,3780.54,8.0,bids,gemini
7950,1554086609,7750.83,0.13062478,asks,gemini
7451,1554086609,3780.53,1.6248033,bids,gemini
7951,1554086609,7789.0,0.02775468,asks,gemini
7452,1554086609,3780.51,0.01631497,bids,gemini
7952,1554086609,7799.0,1.0,asks,gemini
7453,1554086609,3780.47,0.00311459,bids,gemini
7953,1554086609,7800.0,0.81388888,asks,gemini
7454,1554086609,3780.31,0.01470095,bids,gemini
7954,1554086609,7801.0,0.375552,asks,gemini
7455,1554086609,3780.23,0.00800337,bids,gemini
7955,1554086609,7848.0,0.02976761,asks,gemini
7456,1554086609,3780.17,0.10862622,bids,gemini
7956,1554086609,7850.0,0.03965503,asks,gemini
7457,1554086609,3780.16,10.0,bids,gemini
7957,1554086609,7878.0,0.02,asks,gemini
7458,1554086609,3780.11,0.01310718,bids,gemini
7958,1554086609,7900.0,0.35329114,asks,gemini
7459,1554086609,3780.06,0.03257163,bids,gemini
7959,1554086609,7903.0,10.0,asks,gemini
7460,1554086609,3780.03,0.00311229,bids,gemini
7960,1554086609,7908.0,0.02100803,asks,gemini
7461,1554086609,3780.0,0.85642872,bids,gemini
7961,1554086609,7920.0,0.028,asks,gemini
7462,1554086609,3779.98,0.09697334,bids,gemini
7962,1554086609,7932.0,0.0921,asks,gemini
7463,1554086609,3779.96,0.08054446,bids,gemini
7963,1554086609,7969.0,0.02100803,asks,gemini
7464,1554086609,3779.81,0.01139372,bids,gemini
7964,1554086609,7978.9,0.15229768,asks,gemini
7465,1554086609,3779.73,0.00311268,bids,gemini
7965,1554086609,7980.0,0.01,asks,gemini
7466,1554086609,3779.58,0.04363254,bids,gemini
7966,1554086609,7995.0,0.097,asks,gemini
7467,1554086609,3779.57,0.00311695,bids,gemini
7967,1554086609,7998.0,0.98064936,asks,gemini
7468,1554086609,3779.5,0.04889068,bids,gemini
7968,1554086609,7999.0,0.025,asks,gemini
7469,1554086609,3779.46,0.00311673,bids,gemini
7969,1554086609,8000.0,5.803391,asks,gemini
7470,1554086609,3779.29,0.00308938,bids,gemini
7970,1554086609,8008.0,0.08472296,asks,gemini
7471,1554086609,3779.14,0.00310839,bids,gemini
7971,1554086609,8029.0,0.02232103,asks,gemini
7472,1554086609,3779.11,0.1298774,bids,gemini
7972,1554086609,8055.0,0.00630383,asks,gemini
7473,1554086609,3779.1,0.00472361,bids,gemini
7973,1554086609,8061.9,0.04006,asks,gemini
7474,1554086609,3779.08,0.01617373,bids,gemini
7974,1554086609,8062.0,0.00148847,asks,gemini
7475,1554086609,3779.07,0.02461558,bids,gemini
7975,1554086609,8089.0,0.03700623,asks,gemini
7476,1554086609,3778.95,0.0031056,bids,gemini
7976,1554086609,8096.0,0.2,asks,gemini
7477,1554086609,3778.75,0.00808393,bids,gemini
7977,1554086609,8100.0,0.16787027,asks,gemini
7478,1554086609,3778.64,0.00642972,bids,gemini
7978,1554086609,8118.0,0.1,asks,gemini
7479,1554086609,3778.56,1.28535211,bids,gemini
7979,1554086609,8144.99,0.07,asks,gemini
7480,1554086609,3778.53,0.00643487,bids,gemini
7980,1554086609,8150.0,0.12594492,asks,gemini
7481,1554086609,3778.47,0.0161841,bids,gemini
7981,1554086609,8195.1,0.0147651,asks,gemini
7482,1554086609,3778.42,0.0317593,bids,gemini
7982,1554086609,8200.0,1.70380349,asks,gemini
7483,1554086609,3778.12,0.0031185,bids,gemini
7983,1554086609,8204.0,0.1,asks,gemini
7484,1554086609,3778.06,0.18079556,bids,gemini
7984,1554086609,8211.0,0.04009008,asks,gemini
7485,1554086609,3778.0,0.00308777,bids,gemini
7985,1554086609,8220.0,0.06,asks,gemini
7486,1554086609,3777.97,0.01636189,bids,gemini
7986,1554086609,8240.0,0.03152088,asks,gemini
7487,1554086609,3777.7,0.04997383,bids,gemini
7987,1554086609,8241.05,0.00548881,asks,gemini
7488,1554086609,3777.68,0.00809102,bids,gemini
7988,1554086609,8250.0,0.01606061,asks,gemini
7489,1554086609,3777.67,0.04118768,bids,gemini
7989,1554086609,8251.39,10.0,asks,gemini
7490,1554086609,3777.61,0.0322839,bids,gemini
7990,1554086609,8260.0,1.0,asks,gemini
7491,1554086609,3777.52,0.00308648,bids,gemini
7991,1554086609,8272.0,0.04317393,asks,gemini
7492,1554086609,3777.42,0.03639888,bids,gemini
7992,1554086609,8280.0,1.9252504501,asks,gemini
7493,1554086609,3777.21,0.016374,bids,gemini
7993,1554086609,8300.0,0.69247323,asks,gemini
7494,1554086609,3777.2,0.01630103,bids,gemini
7994,1554086609,8320.0,0.0134001,asks,gemini
7495,1554086609,3777.19,0.03128018,bids,gemini
7995,1554086609,8321.0,0.1,asks,gemini
7496,1554086609,3777.12,0.0161866,bids,gemini
7996,1554086609,8333.0,0.04467951,asks,gemini
7497,1554086609,3777.09,0.02597634,bids,gemini
7997,1554086609,8350.0,0.01,asks,gemini
7498,1554086609,3777.04,0.5762071,bids,gemini
7998,1554086609,8365.0,0.049,asks,gemini
7499,1554086609,3777.0,0.01323801,bids,gemini
7999,1554086609,8376.27,0.012,asks,gemini
8000,1554086611,4124.84,0.17808037,bids,gemini
8500,1554086611,4124.89,0.962,asks,gemini
8001,1554086611,4123.47,7.3,bids,gemini
8501,1554086611,4125.05,2.432,asks,gemini
8002,1554086611,4123.46,0.89176685,bids,gemini
8502,1554086611,4125.37,3.0,asks,gemini
8003,1554086611,4123.36,3.0,bids,gemini
8503,1554086611,4125.6,3.0,asks,gemini
8004,1554086611,4123.17,1.0,bids,gemini
8504,1554086611,4126.07,0.89047763,asks,gemini
8005,1554086611,4122.67,1.0,bids,gemini
8505,1554086611,4126.11,1.0,asks,gemini
8006,1554086611,4122.58,6.0,bids,gemini
8506,1554086611,4126.25,2.738,asks,gemini
8007,1554086611,4122.5,1.21285627,bids,gemini
8507,1554086611,4126.55,6.0,asks,gemini
8008,1554086611,4122.4,1.0,bids,gemini
8508,1554086611,4126.8,5.0,asks,gemini
8009,1554086611,4122.24,0.12032293,bids,gemini
8509,1554086611,4126.9,1.0,asks,gemini
8010,1554086611,4121.95,1.0,bids,gemini
8510,1554086611,4127.19,1.0,asks,gemini
8011,1554086611,4121.43,0.89047763,bids,gemini
8511,1554086611,4127.66,1.0,asks,gemini
8012,1554086611,4121.41,1.0,bids,gemini
8512,1554086611,4127.81,0.5,asks,gemini
8013,1554086611,4120.89,1.0,bids,gemini
8513,1554086611,4127.85,1.0,asks,gemini
8014,1554086611,4120.58,5.05,bids,gemini
8514,1554086611,4128.05,0.055,asks,gemini
8015,1554086611,4120.54,7.2753,bids,gemini
8515,1554086611,4128.18,1.0,asks,gemini
8016,1554086611,4120.25,1.0,bids,gemini
8516,1554086611,4128.68,1.0,asks,gemini
8017,1554086611,4119.55,0.5,bids,gemini
8517,1554086611,4129.0,0.02443177,asks,gemini
8018,1554086611,4119.29,9.5338,bids,gemini
8518,1554086611,4129.08,5.05,asks,gemini
8019,1554086611,4118.74,5.0,bids,gemini
8519,1554086611,4129.63,5.0,asks,gemini
8020,1554086611,4117.49,6.3415,bids,gemini
8520,1554086611,4130.13,0.531,asks,gemini
8021,1554086611,4117.33,0.01214379,bids,gemini
8521,1554086611,4130.77,6.1,asks,gemini
8022,1554086611,4116.02,7.3025,bids,gemini
8522,1554086611,4132.83,8.7,asks,gemini
8023,1554086611,4115.38,5.0,bids,gemini
8523,1554086611,4133.0,0.24447589,asks,gemini
8024,1554086611,4114.28,26.4,bids,gemini
8524,1554086611,4134.38,50.0,asks,gemini
8025,1554086611,4114.25,8.7,bids,gemini
8525,1554086611,4134.7,2.0,asks,gemini
8026,1554086611,4114.23,2.724,bids,gemini
8526,1554086611,4134.77,9.77,asks,gemini
8027,1554086611,4113.03,1.751,bids,gemini
8527,1554086611,4134.99,0.3,asks,gemini
8028,1554086611,4112.45,55.56,bids,gemini
8528,1554086611,4135.19,2.013,asks,gemini
8029,1554086611,4112.1,2.0,bids,gemini
8529,1554086611,4136.61,6.44,asks,gemini
8030,1554086611,4111.59,1.039,bids,gemini
8530,1554086611,4138.0,0.05,asks,gemini
8031,1554086611,4110.84,8.6,bids,gemini
8531,1554086611,4138.2,0.002482,asks,gemini
8032,1554086611,4109.35,9.39,bids,gemini
8532,1554086611,4138.42,9.372,asks,gemini
8033,1554086611,4108.58,1.657,bids,gemini
8533,1554086611,4139.0,1.05980205,asks,gemini
8034,1554086611,4108.51,26.95,bids,gemini
8534,1554086611,4140.0,30.82415459,asks,gemini
8035,1554086611,4107.8,9.6837,bids,gemini
8535,1554086611,4140.46,7.2,asks,gemini
8036,1554086611,4107.3,8.95,bids,gemini
8536,1554086611,4142.01,9.5,asks,gemini
8037,1554086611,4105.45,10.6405,bids,gemini
8537,1554086611,4143.72,10.87,asks,gemini
8038,1554086611,4105.0,0.60901339,bids,gemini
8538,1554086611,4143.74,40.0,asks,gemini
8039,1554086611,4104.24,22.35,bids,gemini
8539,1554086611,4145.1,0.09,asks,gemini
8040,1554086611,4104.1,0.09,bids,gemini
